trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1,False,"{'a': 0.5, 'e': 0.9999}",35,0,-243.84112910485325,"{0: 23, 1: 0, 2: 7, 3: 0, 4: 5}",0
2,False,"{'a': 0.5, 'e': 0.99989139740986455}",25,0,-187.64591985244823,"{0: 12, 1: 4, 2: 6, 3: 0, 4: 3}",0
3,False,"{'a': 0.5, 'e': 0.99988243244918162}",25,0,-232.78944979253947,"{0: 10, 1: 3, 2: 7, 3: 2, 4: 3}",0
4,False,"{'a': 0.5, 'e': 0.99987310482456815}",20,9,-116.84617758474766,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 3}",1
5,False,"{'a': 0.5, 'e': 0.99986341426475045}",25,0,-213.35382754568818,"{0: 12, 1: 1, 2: 8, 3: 1, 4: 3}",0
6,False,"{'a': 0.5, 'e': 0.99985336051822393}",25,0,-78.25139182315756,"{0: 15, 1: 3, 2: 6, 3: 1, 4: 0}",0
7,False,"{'a': 0.5, 'e': 0.99984294335123147}",20,0,-133.7406721306998,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
8,False,"{'a': 0.5, 'e': 0.99983216254600948}",30,0,-108.2865874606818,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
9,False,"{'a': 0.5, 'e': 0.99982101789925848}",20,0,-31.987226448556978,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
10,False,"{'a': 0.5, 'e': 0.99980950922080314}",20,0,-33.3649054667667,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
11,False,"{'a': 0.5, 'e': 0.99979763633241414}",30,0,-123.08687097394645,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
12,False,"{'a': 0.5, 'e': 0.99978539906676711}",25,0,-111.82109579082734,"{0: 14, 1: 5, 2: 4, 3: 1, 4: 1}",0
13,False,"{'a': 0.5, 'e': 0.99977279726652102}",30,0,-95.75528411550431,"{0: 20, 1: 3, 2: 4, 3: 3, 4: 0}",0
14,False,"{'a': 0.5, 'e': 0.99975983078349751}",20,0,-107.45465288633807,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
15,False,"{'a': 0.5, 'e': 0.99974649947794914}",25,11,-126.40459529496,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 3}",1
16,False,"{'a': 0.5, 'e': 0.99973280321790425}",25,0,-92.01070961071102,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
17,False,"{'a': 0.5, 'e': 0.9997187418785789}",25,0,-145.6549465358882,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",1
18,False,"{'a': 0.5, 'e': 0.99970431534184723}",20,0,-69.4221926907735,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
19,False,"{'a': 0.5, 'e': 0.99968952349576379}",20,0,-93.24062769187425,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
20,False,"{'a': 0.5, 'e': 0.99967436623413086}",20,10,-66.65859040657851,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
21,False,"{'a': 0.5, 'e': 0.99965884345610645}",35,0,-174.88786538303967,"{0: 23, 1: 1, 2: 8, 3: 0, 4: 3}",0
22,False,"{'a': 0.5, 'e': 0.99964295506584722}",25,0,-57.91192212162896,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
23,False,"{'a': 0.5, 'e': 0.99962670097218376}",35,0,-132.28867562709866,"{0: 21, 1: 3, 2: 8, 3: 3, 4: 0}",0
24,False,"{'a': 0.5, 'e': 0.99961008108832383}",25,0,-145.926214551119,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
25,False,"{'a': 0.5, 'e': 0.99959309533158092}",25,0,-77.19902334355467,"{0: 16, 1: 3, 2: 4, 3: 2, 4: 0}",0
26,False,"{'a': 0.5, 'e': 0.99957574362312529}",25,0,-195.0243000890657,"{0: 16, 1: 2, 2: 1, 3: 2, 4: 4}",0
27,False,"{'a': 0.5, 'e': 0.99955802588775544}",25,0,-61.15340733110456,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
28,False,"{'a': 0.5, 'e': 0.9995399420536879}",20,0,-40.99086455604413,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
29,False,"{'a': 0.5, 'e': 0.99952149205236351}",25,0,-178.89393100513215,"{0: 12, 1: 4, 2: 5, 3: 2, 4: 2}",0
30,False,"{'a': 0.5, 'e': 0.99950267581826868}",25,0,-171.2651009050305,"{0: 14, 1: 1, 2: 6, 3: 2, 4: 2}",0
31,False,"{'a': 0.5, 'e': 0.99948349328876973}",25,0,-184.9695691307929,"{0: 13, 1: 1, 2: 7, 3: 2, 4: 2}",0
32,False,"{'a': 0.5, 'e': 0.99946394440396036}",20,0,-159.6244383681045,"{0: 11, 1: 2, 2: 4, 3: 0, 4: 3}",0
33,False,"{'a': 0.5, 'e': 0.9994440291065193}",25,0,-206.66879159513746,"{0: 12, 1: 2, 2: 7, 3: 1, 4: 3}",0
34,False,"{'a': 0.5, 'e': 0.99942374734157891}",30,0,-160.18715019135425,"{0: 15, 1: 6, 2: 7, 3: 0, 4: 2}",0
35,False,"{'a': 0.5, 'e': 0.99940309905660241}",25,0,-93.75042237679531,"{0: 17, 1: 2, 2: 4, 3: 1, 4: 1}",0
36,False,"{'a': 0.5, 'e': 0.99938208420127006}",20,0,-163.8926308928586,"{0: 12, 1: 1, 2: 3, 3: 1, 4: 3}",0
37,False,"{'a': 0.5, 'e': 0.99936070272737287}",20,0,-101.19201999245986,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
38,False,"{'a': 0.5, 'e': 0.99933895458871314}",30,0,-20.74603622403579,"{0: 22, 1: 6, 2: 2, 3: 0, 4: 0}",0
39,False,"{'a': 0.5, 'e': 0.99931683974101226}",30,0,-198.76518129573776,"{0: 17, 1: 4, 2: 4, 3: 2, 4: 3}",0
40,False,"{'a': 0.5, 'e': 0.99929435814182377}",20,0,-67.20267696059501,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
41,False,"{'a': 0.5, 'e': 0.9992715097504522}",20,0,-117.7530892693077,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
42,False,"{'a': 0.5, 'e': 0.99924829452787722}",20,0,-138.47981770056754,"{0: 12, 1: 2, 2: 2, 3: 2, 4: 2}",0
43,False,"{'a': 0.5, 'e': 0.99922471243668198}",35,0,-206.15023362397545,"{0: 23, 1: 1, 2: 5, 3: 3, 4: 3}",0
44,False,"{'a': 0.5, 'e': 0.99920076344098618}",25,0,-126.10078475471236,"{0: 14, 1: 3, 2: 5, 3: 2, 4: 1}",0
45,False,"{'a': 0.5, 'e': 0.99917644750638335}",30,0,-190.28329488771314,"{0: 17, 1: 5, 2: 4, 3: 1, 4: 3}",0
46,False,"{'a': 0.5, 'e': 0.99915176459988109}",25,0,-101.58187790773769,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
47,False,"{'a': 0.5, 'e': 0.99912671468984549}",20,0,-155.39034398315147,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
48,False,"{'a': 0.5, 'e': 0.99910129774594847}",25,0,-122.06758076755996,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
49,False,"{'a': 0.5, 'e': 0.99907551373911807}",25,0,-170.4597410268078,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
50,False,"{'a': 0.5, 'e': 0.99904936264149147}",20,6,-139.1311909189036,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 3}",1
51,False,"{'a': 0.5, 'e': 0.99902284442637068}",35,0,-177.00867909776548,"{0: 18, 1: 8, 2: 6, 3: 1, 4: 2}",0
52,False,"{'a': 0.5, 'e': 0.99899595906818084}",20,0,-79.56630688385279,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
53,False,"{'a': 0.5, 'e': 0.9989687065424302}",30,0,-229.73347287982975,"{0: 14, 1: 2, 2: 10, 3: 1, 4: 3}",0
54,False,"{'a': 0.5, 'e': 0.99894108682567284}",25,0,-113.72735430680714,"{0: 17, 1: 4, 2: 1, 3: 1, 4: 2}",0
55,False,"{'a': 0.5, 'e': 0.99891309989547283}",20,5,-79.42097701647398,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
56,False,"{'a': 0.5, 'e': 0.99888474573037056}",20,0,-116.95487331330914,"{0: 10, 1: 4, 2: 3, 3: 2, 4: 1}",0
57,False,"{'a': 0.5, 'e': 0.99885602430985065}",25,0,-167.01027654066283,"{0: 11, 1: 2, 2: 9, 3: 2, 4: 1}",0
58,False,"{'a': 0.5, 'e': 0.99882693561431135}",20,0,-112.28456159299252,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
59,False,"{'a': 0.5, 'e': 0.99879747962503584}",20,0,-208.88515173124466,"{0: 9, 1: 1, 2: 5, 3: 2, 4: 3}",0
60,False,"{'a': 0.5, 'e': 0.99876765632416453}",20,0,-76.3332829706495,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
61,False,"{'a': 0.5, 'e': 0.9987374656946687}",20,0,-84.86338439483657,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
62,False,"{'a': 0.5, 'e': 0.998706907720326}",25,0,-105.52609160585354,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
63,False,"{'a': 0.5, 'e': 0.99867598238569621}",35,0,-238.24092740156146,"{0: 20, 1: 3, 2: 7, 3: 1, 4: 4}",0
64,False,"{'a': 0.5, 'e': 0.99864468967609887}",25,12,4.760512718948663,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.5, 'e': 0.99861302957759157}",20,4,-128.90713407125435,"{0: 5, 1: 6, 2: 3, 3: 0, 4: 2}",1
66,False,"{'a': 0.5, 'e': 0.99858100207694922}",25,8,-105.46870863287124,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 1}",1
67,False,"{'a': 0.5, 'e': 0.99854860716164451}",30,0,-195.74512262260626,"{0: 14, 1: 4, 2: 8, 3: 2, 4: 2}",0
68,False,"{'a': 0.5, 'e': 0.99851584481982902}",20,0,-174.21729006420628,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
69,False,"{'a': 0.5, 'e': 0.99848271504031516}",25,0,-42.7809023006932,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
70,False,"{'a': 0.5, 'e': 0.99844921781255913}",30,0,-204.68681840281482,"{0: 14, 1: 7, 2: 5, 3: 1, 4: 3}",0
71,False,"{'a': 0.5, 'e': 0.99841535312664431}",35,0,-210.7474985757331,"{0: 18, 1: 2, 2: 12, 3: 1, 4: 2}",0
72,False,"{'a': 0.5, 'e': 0.99838112097326559}",30,0,-181.27630382446085,"{0: 20, 1: 0, 2: 6, 3: 1, 4: 3}",0
73,False,"{'a': 0.5, 'e': 0.99834652134371427}",20,9,-54.0779328104066,"{0: 6, 1: 3, 2: 1, 3: 0, 4: 1}",1
74,False,"{'a': 0.5, 'e': 0.99831155422986351}",20,0,-138.88905622441132,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
75,False,"{'a': 0.5, 'e': 0.99827621962415447}",25,0,-122.65208905920784,"{0: 16, 1: 1, 2: 5, 3: 2, 4: 1}",0
76,False,"{'a': 0.5, 'e': 0.99824051751958309}",25,0,-166.7106204688755,"{0: 11, 1: 2, 2: 7, 3: 5, 4: 0}",0
77,False,"{'a': 0.5, 'e': 0.99820444790968743}",25,0,-136.7262370175699,"{0: 15, 1: 1, 2: 7, 3: 0, 4: 2}",0
78,False,"{'a': 0.5, 'e': 0.99816801078853523}",25,7,-31.29786603439822,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 0}",1
79,False,"{'a': 0.5, 'e': 0.99813120615071216}",25,0,-127.64440869733862,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
80,False,"{'a': 0.5, 'e': 0.9980940339913108}",20,0,-84.45988382822233,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
81,False,"{'a': 0.5, 'e': 0.99805649430591936}",25,0,-128.8277270964556,"{0: 14, 1: 1, 2: 8, 3: 1, 4: 1}",0
82,False,"{'a': 0.5, 'e': 0.99801858709061164}",20,8,-21.539086131619545,"{0: 8, 1: 1, 2: 3, 3: 0, 4: 0}",1
83,False,"{'a': 0.5, 'e': 0.99798031234193663}",25,0,-50.657654391635994,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
84,False,"{'a': 0.5, 'e': 0.99794167005690926}",25,7,-56.52394923961552,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
85,False,"{'a': 0.5, 'e': 0.99790266023300089}",25,0,-139.63581013970622,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
86,False,"{'a': 0.5, 'e': 0.9978632828681302}",35,0,-238.15489305818105,"{0: 20, 1: 2, 2: 7, 3: 3, 4: 3}",0
87,False,"{'a': 0.5, 'e': 0.99782353796065482}",20,0,-69.43064956066881,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
88,False,"{'a': 0.5, 'e': 0.99778342550936294}",20,0,-77.05410911616072,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
89,False,"{'a': 0.5, 'e': 0.99774294551346532}",20,10,-27.200472267610913,"{0: 8, 1: 0, 2: 0, 3: 2, 4: 0}",1
90,False,"{'a': 0.5, 'e': 0.99770209797258769}",20,11,-48.62606231203416,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 1}",1
91,False,"{'a': 0.5, 'e': 0.99766088288676291}",20,0,-39.50552687941274,"{0: 13, 1: 4, 2: 3, 3: 0, 4: 0}",0
92,False,"{'a': 0.5, 'e': 0.99761930025642431}",20,0,-17.26888830801241,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
93,False,"{'a': 0.5, 'e': 0.99757735008239845}",25,0,-47.696496183648584,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
94,False,"{'a': 0.5, 'e': 0.99753503236589847}",30,16,-90.40724696866572,"{0: 7, 1: 0, 2: 6, 3: 0, 4: 1}",1
95,False,"{'a': 0.5, 'e': 0.99749234710851764}",25,0,-80.344556514328,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
96,False,"{'a': 0.5, 'e': 0.99744929431222318}",20,0,-192.9283711598099,"{0: 8, 1: 4, 2: 4, 3: 1, 4: 3}",0
97,False,"{'a': 0.5, 'e': 0.9974058739793501}",25,0,-116.81257324659113,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 1}",0
98,False,"{'a': 0.5, 'e': 0.99736208611259558}",20,0,-103.1209387842557,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
99,False,"{'a': 0.5, 'e': 0.99731793071501318}",25,0,-113.74170677460377,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
100,False,"{'a': 0.5, 'e': 0.99727340779000739}",20,0,-21.07216688283756,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
101,False,"{'a': 0.5, 'e': 0.99722851734132834}",25,0,-74.86219293566779,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
102,False,"{'a': 0.5, 'e': 0.99718325937306684}",25,0,-54.71079496772432,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
103,False,"{'a': 0.5, 'e': 0.99713763388964938}",20,0,-50.462642797567916,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
104,False,"{'a': 0.5, 'e': 0.99709164089583324}",30,0,-140.90035361539853,"{0: 16, 1: 6, 2: 5, 3: 2, 4: 1}",0
105,False,"{'a': 0.5, 'e': 0.99704528039670193}",20,0,-150.12778087787444,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
106,False,"{'a': 0.5, 'e': 0.99699855239766078}",35,0,-42.059508941826664,"{0: 28, 1: 0, 2: 7, 3: 0, 4: 0}",0
107,False,"{'a': 0.5, 'e': 0.99695145690443243}",25,0,-179.13720823750663,"{0: 15, 1: 1, 2: 3, 3: 4, 4: 2}",0
108,False,"{'a': 0.5, 'e': 0.99690399392305296}",25,13,-75.9825963681833,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 2}",1
109,False,"{'a': 0.5, 'e': 0.99685616345986727}",20,0,-141.09481903217375,"{0: 11, 1: 1, 2: 5, 3: 1, 4: 2}",0
110,False,"{'a': 0.5, 'e': 0.99680796552152573}",20,0,-65.79208617991034,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
111,False,"{'a': 0.5, 'e': 0.99675940011497977}",25,0,-149.30020112756532,"{0: 16, 1: 1, 2: 4, 3: 2, 4: 2}",0
112,False,"{'a': 0.5, 'e': 0.99671046724747858}",20,0,-55.400932233597636,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.99666116692656537}",25,0,-117.89707863901188,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
114,False,"{'a': 0.5, 'e': 0.99661149916007363}",25,0,-153.5222909785891,"{0: 16, 1: 4, 2: 1, 3: 1, 4: 3}",0
115,False,"{'a': 0.5, 'e': 0.99656146395612422}",20,0,-80.00087820687972,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
116,False,"{'a': 0.5, 'e': 0.99651106132312151}",30,0,-11.68393630359477,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
117,False,"{'a': 0.5, 'e': 0.99646029126975055}",20,10,-97.95648242711263,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 2}",1
118,False,"{'a': 0.5, 'e': 0.99640915380497386}",20,10,-37.45501264490599,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
119,False,"{'a': 0.5, 'e': 0.99635764893802836}",20,0,-187.879254340759,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
120,False,"{'a': 0.5, 'e': 0.99630577667842246}",25,0,-160.72604521000594,"{0: 17, 1: 0, 2: 4, 3: 1, 4: 3}",0
121,False,"{'a': 0.5, 'e': 0.99625353703593322}",20,0,-117.6132825818213,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.99620093002060339}",20,0,-131.7908009102482,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
123,False,"{'a': 0.5, 'e': 0.99614795564273906}",20,0,-70.86939945245783,"{0: 11, 1: 5, 2: 2, 3: 2, 4: 0}",0
124,False,"{'a': 0.5, 'e': 0.99609461391290655}",30,0,-167.1834421975827,"{0: 17, 1: 1, 2: 10, 3: 0, 4: 2}",0
125,False,"{'a': 0.5, 'e': 0.99604090484193042}",25,0,-156.767956358834,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
126,False,"{'a': 0.5, 'e': 0.99598682844089048}",25,0,-138.1075368132857,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
127,False,"{'a': 0.5, 'e': 0.99593238472111967}",25,0,-217.79603047801922,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
128,False,"{'a': 0.5, 'e': 0.9958775736942016}",20,0,-74.11945113581065,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
129,False,"{'a': 0.5, 'e': 0.99582239537196815}",20,0,-31.591692740796688,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
130,False,"{'a': 0.5, 'e': 0.99576684976649743}",20,0,-191.05432398018428,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 4}",0
131,False,"{'a': 0.5, 'e': 0.99571093689011159}",20,0,-109.42492266119939,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
132,False,"{'a': 0.5, 'e': 0.99565465675537446}",20,0,-92.90300492885407,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
133,False,"{'a': 0.5, 'e': 0.99559800937508969}",20,0,-156.54213204292222,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
134,False,"{'a': 0.5, 'e': 0.99554099476229885}",20,0,-90.61236830765912,"{0: 10, 1: 1, 2: 8, 3: 1, 4: 0}",0
135,False,"{'a': 0.5, 'e': 0.99548361293027909}",20,0,-103.17484322859096,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",0
136,False,"{'a': 0.5, 'e': 0.99542586389254162}",25,0,-44.34165821386391,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
137,False,"{'a': 0.5, 'e': 0.99536774766282965}",20,0,-158.74402919060037,"{0: 9, 1: 0, 2: 7, 3: 3, 4: 1}",0
138,False,"{'a': 0.5, 'e': 0.99530926425511657}",20,8,-13.06926848480083,"{0: 8, 1: 3, 2: 1, 3: 0, 4: 0}",1
139,False,"{'a': 0.5, 'e': 0.99525041368360423}",25,0,-151.94254608184553,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
140,False,"{'a': 0.5, 'e': 0.99519119596272121}",20,0,-60.87767497645074,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
141,False,"{'a': 0.5, 'e': 0.99513161110712112}",20,0,-140.27357240909078,"{0: 10, 1: 4, 2: 3, 3: 1, 4: 2}",0
142,False,"{'a': 0.5, 'e': 0.99507165913168094}",25,0,-112.58607396420716,"{0: 15, 1: 4, 2: 3, 3: 2, 4: 1}",0
143,False,"{'a': 0.5, 'e': 0.99501134005149949}",30,0,-190.2899615238084,"{0: 15, 1: 3, 2: 8, 3: 2, 4: 2}",0
144,False,"{'a': 0.5, 'e': 0.99495065388189574}",20,0,-47.56998251425636,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
145,False,"{'a': 0.5, 'e': 0.99488960063840737}",25,7,-90.38052854098112,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 1}",1
146,False,"{'a': 0.5, 'e': 0.99482818033678921}",20,11,-26.61789682930407,"{0: 6, 1: 1, 2: 1, 3: 1, 4: 0}",1
147,False,"{'a': 0.5, 'e': 0.99476639299301195}",25,0,-26.018987311712515,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 1}",0
148,False,"{'a': 0.5, 'e': 0.99470423862326052}",25,0,-98.30165909542947,"{0: 14, 1: 3, 2: 6, 3: 2, 4: 0}",0
149,False,"{'a': 0.5, 'e': 0.9946417172439328}",25,0,-170.5425090316475,"{0: 14, 1: 3, 2: 5, 3: 0, 4: 3}",0
150,False,"{'a': 0.5, 'e': 0.99457882887163818}",20,0,-184.02611307401313,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
151,False,"{'a': 0.5, 'e': 0.99451557352319631}",20,0,-80.65893485104998,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
152,False,"{'a': 0.5, 'e': 0.99445195121563579}",25,0,-112.36746193102803,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
153,False,"{'a': 0.5, 'e': 0.99438796196619306}",25,0,-146.0530235350072,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
154,False,"{'a': 0.5, 'e': 0.99432360579231072}",25,0,-124.88552105280652,"{0: 14, 1: 1, 2: 9, 3: 0, 4: 1}",0
155,False,"{'a': 0.5, 'e': 0.99425888271163687}",20,0,-88.75884197918913,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
156,False,"{'a': 0.5, 'e': 0.99419379274202357}",25,0,-56.87535162260691,"{0: 19, 1: 4, 2: 0, 3: 1, 4: 1}",0
157,False,"{'a': 0.5, 'e': 0.99412833590152561}",25,0,-67.33307809145046,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",0
158,False,"{'a': 0.5, 'e': 0.99406251220839981}",20,0,-216.74576469701555,"{0: 11, 1: 1, 2: 1, 3: 3, 4: 4}",0
159,False,"{'a': 0.5, 'e': 0.99399632168110352}",20,0,-111.20934194537075,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
160,False,"{'a': 0.5, 'e': 0.99392976433829372}",25,0,-120.79492402668842,"{0: 19, 1: 0, 2: 2, 3: 2, 4: 2}",0
161,False,"{'a': 0.5, 'e': 0.99386284019882576}",25,0,-190.54860137900133,"{0: 11, 1: 5, 2: 4, 3: 3, 4: 2}",0
162,False,"{'a': 0.5, 'e': 0.99379554928175262}",30,0,-240.7003800335301,"{0: 17, 1: 5, 2: 3, 3: 0, 4: 5}",0
163,False,"{'a': 0.5, 'e': 0.9937278916063238}",25,2,-84.31901736791269,"{0: 14, 1: 5, 2: 2, 3: 1, 4: 1}",1
164,False,"{'a': 0.5, 'e': 0.99365986719198418}",30,0,-130.81724582098505,"{0: 17, 1: 4, 2: 7, 3: 1, 4: 1}",0
165,False,"{'a': 0.5, 'e': 0.99359147605837317}",25,0,-198.67876707585873,"{0: 12, 1: 1, 2: 7, 3: 3, 4: 2}",0
166,False,"{'a': 0.5, 'e': 0.99352271822532368}",30,0,-134.9128440261895,"{0: 19, 1: 1, 2: 7, 3: 2, 4: 1}",0
167,False,"{'a': 0.5, 'e': 0.99345359371286135}",20,0,-148.73431591450532,"{0: 11, 1: 4, 2: 2, 3: 0, 4: 3}",0
168,False,"{'a': 0.5, 'e': 0.99338410254120357}",25,0,-125.29167813645051,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
169,False,"{'a': 0.5, 'e': 0.99331424473075847}",20,0,-112.89336736680032,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
170,False,"{'a': 0.5, 'e': 0.99324402030212411}",25,0,-179.10202698138693,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
171,False,"{'a': 0.5, 'e': 0.99317342927608765}",25,0,-184.32367583843214,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
172,False,"{'a': 0.5, 'e': 0.99310247167362464}",20,0,-100.16890847185995,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
173,False,"{'a': 0.5, 'e': 0.99303114751589805}",25,0,-56.04347227787266,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
174,False,"{'a': 0.5, 'e': 0.99295945682425746}",20,0,-42.451714963790074,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
175,False,"{'a': 0.5, 'e': 0.9928873996202382}",35,0,-106.2849989971125,"{0: 23, 1: 6, 2: 4, 3: 1, 4: 1}",0
176,False,"{'a': 0.5, 'e': 0.99281497592556078}",20,0,-84.14138212395342,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
177,False,"{'a': 0.5, 'e': 0.99274218576213002}",20,0,-114.74814920506668,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
178,False,"{'a': 0.5, 'e': 0.99266902915203425}",30,0,-162.45122535442198,"{0: 16, 1: 7, 2: 4, 3: 1, 4: 2}",0
179,False,"{'a': 0.5, 'e': 0.99259550611754488}",20,0,-94.90267880230613,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
180,False,"{'a': 0.5, 'e': 0.99252161668111516}",20,0,-75.52987583544311,"{0: 9, 1: 4, 2: 7, 3: 0, 4: 0}",0
181,False,"{'a': 0.5, 'e': 0.99244736086537999}",25,0,-67.23879215126304,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
182,False,"{'a': 0.5, 'e': 0.9923727386931549}",20,6,-129.31923435428178,"{0: 4, 1: 1, 2: 7, 3: 1, 4: 1}",1
183,False,"{'a': 0.5, 'e': 0.9922977501874356}",25,0,-80.75642502291312,"{0: 18, 1: 0, 2: 6, 3: 0, 4: 1}",0
