trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1176,False,"{'a': 0.1, 'e': 0.24411886882512554}",20,5,25.982940523779973,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1177,False,"{'a': 0.1, 'e': 0.24382610187783579}",30,3,-49.81557718405981,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 2}",1
1178,False,"{'a': 0.1, 'e': 0.24353368604017489}",35,22,-46.88673635304926,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
1179,False,"{'a': 0.1, 'e': 0.24324162089106396}",30,13,17.41824397229246,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1180,False,"{'a': 0.1, 'e': 0.24294990600992916}",30,14,16.494934465074195,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1181,False,"{'a': 0.1, 'e': 0.242658540976701}",35,9,14.886629671492884,"{0: 23, 1: 1, 2: 2, 3: 0, 4: 0}",1
1182,False,"{'a': 0.1, 'e': 0.24236752537181377}",20,15,-1.4154538241135086,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
1183,False,"{'a': 0.1, 'e': 0.24207685877620497}",20,7,-31.89155642548475,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1184,False,"{'a': 0.1, 'e': 0.24178654077131462}",30,9,23.392579197613667,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
1185,False,"{'a': 0.1, 'e': 0.24149657093908475}",25,19,4.897837082860819,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1186,False,"{'a': 0.1, 'e': 0.24120694886195879}",30,15,3.3546749259654933,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1187,False,"{'a': 0.1, 'e': 0.24091767412288084}",30,1,37.70139929761957,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
1188,False,"{'a': 0.1, 'e': 0.24062874630529527}",25,3,-10.647919810964535,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
1189,False,"{'a': 0.1, 'e': 0.24034016499314595}",20,13,-42.149138505451376,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 1}",1
1190,False,"{'a': 0.1, 'e': 0.24005192977087578}",25,1,-19.845512214076788,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 0}",1
1191,False,"{'a': 0.1, 'e': 0.23976404022342596}",20,12,2.7514264320503514,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1192,False,"{'a': 0.1, 'e': 0.23947649593623549}",20,9,7.4124234225524335,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1193,False,"{'a': 0.1, 'e': 0.23918929649524054}",30,24,8.246319428511306,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1194,False,"{'a': 0.1, 'e': 0.23890244148687387}",25,13,-0.7202454866868742,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1195,False,"{'a': 0.1, 'e': 0.23861593049806423}",30,18,-0.2421474801686967,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1196,False,"{'a': 0.1, 'e': 0.23832976311623574}",30,13,31.283992245534034,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1197,False,"{'a': 0.1, 'e': 0.23804393892930734}",20,0,-28.314513740068406,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1198,False,"{'a': 0.1, 'e': 0.23775845752569211}",25,13,20.776798417981066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1199,False,"{'a': 0.1, 'e': 0.23747331849429679}",25,0,-7.6492712219741765,"{0: 22, 1: 0, 2: 2, 3: 1, 4: 0}",0
1200,False,"{'a': 0.1, 'e': 0.23718852142452115}",25,1,32.028074898231594,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
1201,False,"{'a': 0.1, 'e': 0.23690406590625734}",20,10,-22.717307509592086,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1202,False,"{'a': 0.1, 'e': 0.23661995152988938}",20,11,1.9963664865241713,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1203,False,"{'a': 0.1, 'e': 0.23633617788629252}",30,19,21.668774889353283,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1204,False,"{'a': 0.1, 'e': 0.23605274456683265}",30,16,-9.105264749232642,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1205,False,"{'a': 0.1, 'e': 0.23576965116336573}",20,11,3.80053663651775,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1206,False,"{'a': 0.1, 'e': 0.23548689726823724}",25,4,-69.58704691193194,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 2}",1
1207,False,"{'a': 0.1, 'e': 0.2352044824742815}",25,11,-15.002584235415085,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1208,False,"{'a': 0.1, 'e': 0.23492240637482117}",25,5,34.72003967158887,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1209,False,"{'a': 0.1, 'e': 0.23464066856366661}",20,16,6.452232799164821,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1210,False,"{'a': 0.1, 'e': 0.23435926863511533}",25,6,20.58087248016548,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1211,False,"{'a': 0.1, 'e': 0.23407820618395139}",20,0,16.9265171037222,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1212,False,"{'a': 0.1, 'e': 0.2337974808054448}",25,9,-13.149252409263323,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1213,False,"{'a': 0.1, 'e': 0.23351709209535096}",20,8,4.151209221969271,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
1214,False,"{'a': 0.1, 'e': 0.23323703964991011}",20,0,-8.76350875468285,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1215,False,"{'a': 0.1, 'e': 0.23295732306584666}",20,10,19.997912597371055,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.1, 'e': 0.23267794194036867}",25,8,10.077091714207475,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1217,False,"{'a': 0.1, 'e': 0.23239889587116727}",20,1,-24.42280358859044,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1218,False,"{'a': 0.1, 'e': 0.23212018445641611}",20,14,14.973025374382226,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.1, 'e': 0.23184180729477066}",25,0,15.244701173736665,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1220,False,"{'a': 0.1, 'e': 0.23156376398536779}",20,10,4.215139608593475,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1221,False,"{'a': 0.1, 'e': 0.23128605412782507}",20,9,18.68216391165036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.1, 'e': 0.23100867732224026}",30,13,-24.333311970040405,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1223,False,"{'a': 0.1, 'e': 0.23073163316919071}",25,14,-33.11245983258307,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1224,False,"{'a': 0.1, 'e': 0.2304549212697328}",25,17,3.031317909092153,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1225,False,"{'a': 0.1, 'e': 0.23017854122540132}",25,7,16.791980352990976,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1226,False,"{'a': 0.1, 'e': 0.229902492638209}",30,12,21.922521840787788,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.1, 'e': 0.2296267751106458}",30,19,1.209893594431927,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1228,False,"{'a': 0.1, 'e': 0.22935138824567844}",20,0,-19.424639523420737,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1229,False,"{'a': 0.1, 'e': 0.22907633164674979}",20,12,16.202773415768053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.1, 'e': 0.22880160491777829}",25,3,-16.323165444029705,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
1231,False,"{'a': 0.1, 'e': 0.2285272076631574}",20,16,6.117143457751774,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1232,False,"{'a': 0.1, 'e': 0.22825313948775502}",20,7,-33.76585517430449,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 1}",1
1233,False,"{'a': 0.1, 'e': 0.22797939999691297}",20,0,22.166461027898535,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1234,False,"{'a': 0.1, 'e': 0.2277059887964463}",20,0,7.069260126076406,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1235,False,"{'a': 0.1, 'e': 0.22743290549264283}",25,8,34.050130064107705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.1, 'e': 0.22716014969226259}",25,8,13.568633580623363,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1237,False,"{'a': 0.1, 'e': 0.22688772100253715}",20,2,28.702822316768195,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.1, 'e': 0.22661561903116917}",25,4,-23.08971734470193,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
1239,False,"{'a': 0.1, 'e': 0.22634384338633176}",35,0,45.44307049489146,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1240,False,"{'a': 0.1, 'e': 0.22607239367666793}",20,13,2.4681415201868067,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1241,False,"{'a': 0.1, 'e': 0.22580126951129006}",25,0,-5.471753346394578,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
1242,False,"{'a': 0.1, 'e': 0.22553047049977931}",30,19,7.133845905332712,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1243,False,"{'a': 0.1, 'e': 0.22525999625218504}",25,9,-60.42385965773194,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
1244,False,"{'a': 0.1, 'e': 0.22498984637902431}",20,7,22.485572674777714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.1, 'e': 0.22472002049128123}",20,10,15.820530323277119,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.1, 'e': 0.22445051820040648}",30,16,12.655517184555658,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1247,False,"{'a': 0.1, 'e': 0.22418133911831675}",20,7,-24.41733050611343,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
1248,False,"{'a': 0.1, 'e': 0.22391248285739407}",20,14,-31.403890083186834,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1249,False,"{'a': 0.1, 'e': 0.2236439490304854}",20,15,3.3138177236311543,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.1, 'e': 0.22337573725090198}",25,16,15.876256546149204,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.1, 'e': 0.2231078471324188}",20,9,22.12027649675529,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.1, 'e': 0.22284027828927405}",20,15,10.323389839527444,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.1, 'e': 0.22257303033616854}",30,2,14.095301130329275,"{0: 26, 1: 1, 2: 0, 3: 1, 4: 0}",1
1254,False,"{'a': 0.1, 'e': 0.22230610288826519}",30,11,30.71380052824035,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.1, 'e': 0.2220394955611884}",30,21,9.591198215966767,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.1, 'e': 0.22177320797102359}",20,1,15.066031096235314,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
1257,False,"{'a': 0.1, 'e': 0.22150723973431657}",25,0,-2.7648467567032604,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
1258,False,"{'a': 0.1, 'e': 0.22124159046807307}",20,5,1.5822155200513124,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1259,False,"{'a': 0.1, 'e': 0.22097625978975804}",25,13,-21.34891695313221,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1260,False,"{'a': 0.1, 'e': 0.2207112473172953}",20,12,4.546662469599927,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1261,False,"{'a': 0.1, 'e': 0.22044655266906685}",20,16,9.76984250710551,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.1, 'e': 0.22018217546391233}",20,0,-70.01464116900928,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1263,False,"{'a': 0.1, 'e': 0.21991811532112854}",20,0,-1.644264348100366,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
1264,False,"{'a': 0.1, 'e': 0.21965437186046879}",20,6,-4.913626119821142,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1265,False,"{'a': 0.1, 'e': 0.21939094470214249}",20,7,-5.404694311345014,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
1266,False,"{'a': 0.1, 'e': 0.21912783346681447}",20,2,1.0848436112280455,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1267,False,"{'a': 0.1, 'e': 0.21886503777560451}",25,2,25.03443534790766,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1268,False,"{'a': 0.1, 'e': 0.21860255725008676}",25,3,27.39957932593221,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1269,False,"{'a': 0.1, 'e': 0.21834039151228923}",20,12,13.884754814650439,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.1, 'e': 0.21807854018469319}",20,12,13.464988610222175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.1, 'e': 0.2178170028902327}",20,8,25.24322525700196,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.1, 'e': 0.21755577925229402}",35,23,7.996259183702515,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1273,False,"{'a': 0.1, 'e': 0.21729486889471505}",25,18,16.402629019767012,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.1, 'e': 0.21703427144178486}",20,8,-11.998975504776284,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
1275,False,"{'a': 0.1, 'e': 0.21677398651824303}",20,0,-21.304519635772277,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1276,False,"{'a': 0.1, 'e': 0.21651401374927925}",25,15,18.56841817388593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.1, 'e': 0.21625435276053268}",25,17,-35.29085409773084,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 1}",1
1278,False,"{'a': 0.1, 'e': 0.21599500317809145}",25,13,-56.47068439929554,"{0: 6, 1: 1, 2: 4, 3: 1, 4: 0}",1
1279,False,"{'a': 0.1, 'e': 0.21573596462849212}",35,0,4.374733734240913,"{0: 29, 1: 3, 2: 3, 3: 0, 4: 0}",0
1280,False,"{'a': 0.1, 'e': 0.21547723673871916}",20,0,-33.222054860966985,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
1281,False,"{'a': 0.1, 'e': 0.21521881913620433}",30,8,-60.38162588954386,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
1282,False,"{'a': 0.1, 'e': 0.21496071144882622}",30,21,4.86931262916509,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1283,False,"{'a': 0.1, 'e': 0.21470291330490976}",25,8,9.258400252062454,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1284,False,"{'a': 0.1, 'e': 0.21444542433322555}",30,0,25.569439537867183,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
1285,False,"{'a': 0.1, 'e': 0.21418824416298946}",30,0,15.186729622518314,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
1286,False,"{'a': 0.1, 'e': 0.21393137242386195}",20,10,18.03886975182884,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.1, 'e': 0.21367480874594771}",20,10,17.075517389796193,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.1, 'e': 0.21341855275979499}",20,4,13.190229703347848,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1289,False,"{'a': 0.1, 'e': 0.21316260409639512}",25,17,13.315956455639311,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.1, 'e': 0.21290696238718199}",25,13,2.943361426426883,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1291,False,"{'a': 0.1, 'e': 0.21265162726403147}",20,0,-25.437281371059974,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
1292,False,"{'a': 0.1, 'e': 0.21239659835926097}",20,13,13.551592506219436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.1, 'e': 0.21214187530562881}",30,6,-1.435631736661529,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 0}",1
1294,False,"{'a': 0.1, 'e': 0.21188745773633375}",20,0,15.874917683730716,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
1295,False,"{'a': 0.1, 'e': 0.21163334528501443}",20,12,15.018185977402636,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.1, 'e': 0.2113795375857489}",20,10,-47.6245135795237,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
1297,False,"{'a': 0.1, 'e': 0.21112603427305401}",25,7,-12.79527087355235,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
1298,False,"{'a': 0.1, 'e': 0.21087283498188497}",20,11,-36.632760698696174,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1299,False,"{'a': 0.1, 'e': 0.21061993934763473}",25,10,-3.6537395961215333,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
1300,False,"{'a': 0.1, 'e': 0.21036734700613355}",30,18,23.55258043645917,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.1, 'e': 0.2101150575936484}",25,14,19.26871378806369,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.1, 'e': 0.20986307074688251}",25,12,27.00426730790519,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.1, 'e': 0.20961138610297475}",20,2,10.322046191507576,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
1304,False,"{'a': 0.1, 'e': 0.20936000329949919}",20,6,25.14091831163442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.1, 'e': 0.20910892197446457}",30,16,4.106178678030624,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
1306,False,"{'a': 0.1, 'e': 0.20885814176631373}",25,18,4.577039154738591,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.1, 'e': 0.20860766231392314}",25,0,35.01160268363182,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.1, 'e': 0.2083574832566023}",25,16,6.0100380476810225,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1309,False,"{'a': 0.1, 'e': 0.20810760423409339}",30,20,9.67370346787018,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1310,False,"{'a': 0.1, 'e': 0.20785802488657051}",20,8,-31.139567883084144,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1311,False,"{'a': 0.1, 'e': 0.2076087448546394}",20,7,-31.813007001228538,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
1312,False,"{'a': 0.1, 'e': 0.20735976377933674}",25,17,13.679302494530953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.1, 'e': 0.20711108130212977}",20,0,30.18395000043933,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1314,False,"{'a': 0.1, 'e': 0.20686269706491564}",20,14,13.979391592843672,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.1, 'e': 0.20661461071002105}",30,5,-19.466645106927285,"{0: 21, 1: 2, 2: 1, 3: 0, 4: 1}",1
1316,False,"{'a': 0.1, 'e': 0.20636682188020158}",20,11,17.72016532538649,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.1, 'e': 0.20611933021864129}",20,3,5.9023116502220985,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1318,False,"{'a': 0.1, 'e': 0.20587213536895213}",30,20,18.063955333441392,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.1, 'e': 0.20562523697517346}",20,5,21.829403958778705,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.1, 'e': 0.20537863468177156}",20,14,11.849261434482163,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.1, 'e': 0.2051323281336391}",25,13,5.624587074023895,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
1322,False,"{'a': 0.1, 'e': 0.20488631697609461}",25,9,0.08131752045394247,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1323,False,"{'a': 0.1, 'e': 0.20464060085488195}",20,2,-63.10484735666256,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
1324,False,"{'a': 0.1, 'e': 0.20439517941616989}",20,15,-15.312560160423446,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
1325,False,"{'a': 0.1, 'e': 0.2041500523065515}",35,21,22.791747596281592,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.1, 'e': 0.20390521917304372}",30,20,15.064643309458805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.1, 'e': 0.20366067966308679}",25,1,39.43185443598101,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.1, 'e': 0.20341643342454377}",20,0,15.331446917501061,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1329,False,"{'a': 0.1, 'e': 0.20317248010570002}",20,0,14.110289536609091,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
1330,False,"{'a': 0.1, 'e': 0.20292881935526275}",25,10,-14.51956926299948,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
1331,False,"{'a': 0.1, 'e': 0.20268545082236039}",20,8,8.814006558965882,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1332,False,"{'a': 0.1, 'e': 0.20244237415654226}",30,15,3.2033038848502637,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1333,False,"{'a': 0.1, 'e': 0.20219958900777787}",30,0,49.935487101087816,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1334,False,"{'a': 0.1, 'e': 0.20195709502645662}",20,14,11.632340050367397,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.1, 'e': 0.20171489186338709}",30,0,12.482286721001577,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
1336,False,"{'a': 0.1, 'e': 0.2014729791697967}",20,11,6.350589737864694,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.1, 'e': 0.20123135659733113}",20,14,14.212084385228072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.1, 'e': 0.20099002379805384}",25,15,18.427064210618333,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.1, 'e': 0.20074898042444556}",30,17,-18.665976004538404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1340,False,"{'a': 0.1, 'e': 0.20050822612940378}",25,11,25.7495883271071,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.1, 'e': 0.20026776056624226}",25,15,-3.907637832483106,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1342,False,"{'a': 0.1, 'e': 0.20002758338869056}",20,15,9.124593859147822,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.1, 'e': 0.19978769425089352}",20,9,19.792886136046363,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.1, 'e': 0.1995480928074107}",35,10,19.204146506466657,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",1
1345,False,"{'a': 0.1, 'e': 0.19930877871321603}",30,0,-21.202706292634076,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1346,False,"{'a': 0.1, 'e': 0.19906975162369714}",30,16,-1.5239318652671665,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1347,False,"{'a': 0.1, 'e': 0.19883101119465499}",30,12,19.203531407735483,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1348,False,"{'a': 0.1, 'e': 0.19859255708230331}",20,0,5.539719712381187,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1349,False,"{'a': 0.1, 'e': 0.19835438894326815}",25,15,17.01729496598898,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.1, 'e': 0.19811650643458734}",25,11,24.411160776759257,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.1, 'e': 0.19787890921371001}",25,3,15.392972108892648,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
1352,False,"{'a': 0.1, 'e': 0.19764159693849617}",20,12,16.337540726662525,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.1, 'e': 0.19740456926721606}",25,12,-42.695852788014776,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
1354,False,"{'a': 0.1, 'e': 0.19716782585854981}",20,4,20.261889587176565,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.1, 'e': 0.19693136637158687}",20,2,-40.79151655792813,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
1356,False,"{'a': 0.1, 'e': 0.19669519046582554}",30,16,-82.15491585038372,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 2}",1
1357,False,"{'a': 0.1, 'e': 0.19645929780117247}",20,3,-49.130837073218295,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
